id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
2777,closed,ghost,false,null,false,113,4,0,0,112
2774,closed,justinforce,false,justinforce,false,2,2,1,0,0
2770,closed,Enerccio,false,arfon,false,84,1,0,84,0
2769,closed,thedrow,false,arfon,false,84,2,0,0,84
2767,closed,nicolas-grekas,false,arfon,false,87,4,71,15,0
2764,closed,lathrop-navisite,false,arfon,false,90,2,90,0,0
2762,closed,vishal-bala,false,arfon,false,27,4,1,25,0
2761,closed,mking,false,arfon,false,92,8,183,0,91
2760,closed,blakeembrey,false,arfon,false,95,7,95,0,0
2756,closed,JamesOwers,false,arfon,false,0,9,0,0,0
2754,closed,lee-dohm,true,arfon,false,0,2,0,0,0
2753,closed,L-EARN,false,L-EARN,false,1,7,2,0,1
2752,closed,igrep,false,arfon,false,0,2,0,0,0
2751,closed,c-lipka,false,brandonblack,false,372,3,365,4,2
2748,closed,astroxe,false,arfon,false,18,2,142,2,126
2747,closed,wbuchanan,false,arfon,false,2,1,0,2,0
2743,closed,mindaugasrukas,false,mindaugasrukas,false,7,2,7,0,0
2739,closed,perroned,false,perroned,false,0,0,null,null,null
2730,closed,eush77,false,pchaigno,false,381,3,380,0,0
2727,closed,d33tah,false,arfon,false,0,4,0,0,0
2726,open,thewhitetulip,false,null,false,null,7,867,0,null
2725,open,arfon,false,null,false,null,0,null,null,null
2724,closed,cespare,false,lildude,true,756,8,750,6,0
2721,closed,logicmoo,false,arfon,false,118,4,118,0,0
2719,closed,ef4,false,arfon,false,1,2,0,1,0
2713,closed,ghost,false,null,false,1,7,144,0,142
2711,closed,wil93,false,arfon,false,0,1,0,0,0
2710,closed,philtay,false,arfon,false,31,3,31,0,0
2708,closed,JJ,false,JJ,false,0,1,0,0,0
2705,closed,santagada,false,arfon,false,0,1,0,0,0
2704,closed,dchambers,false,bkeepers,true,4,3,0,4,0
2697,closed,bodyflex,false,arfon,false,138,11,22,6,108
2695,closed,morganwahl,false,arfon,false,29,8,29,0,0
2693,open,pron,false,null,false,null,14,299,26,null
2692,closed,elifoster,false,arfon,false,7,4,7,0,0
2691,closed,berdario,false,arfon,false,2,1,0,2,0
2688,closed,ratherblue,false,ratherblue,false,0,3,37,0,37
2685,closed,dasilvacontin,false,pchaigno,false,273,6,260,0,12
2682,closed,ktemo,false,arfon,false,0,1,0,0,0
